北京金辉锦江物业服务有限公司连云港分公司,2年,lygsp04.daili,1,2021-07-13 17:12:00,
海州区河西社区耙二哥火锅盐河路店,1年,lygsp04.daili,无,,
连云港欧倍洁医疗设备有限公司,4年,lygsp04.daili,9,2021-03-08 17:21:38,
连云港奥宇国际贸易有限公司,1年,lygsp04.daili,hongsheng.liu,2022-02-18 10:13:40,
连云港吾爱我家房产经纪有限公司,1年,lygsp04.daili,5,,
江苏天鲜配农业发展科技有限公司,2年,lygsp04.daili,5,2020-07-21 09:49:28,
海州区筱明食品店,1年,lygsp04.daili,5,,
连云港市连云区西园社区邱勇烟酒店,1年,lygsp04.daili,无,,
海州区建国社区蜜菓通灌北路店,1年,lygsp04.daili,无,,
连云港奥克多贸易有限公司,4年,lygsp04.daili,无,,
中碳能源（江苏）有限公司,3年,lygsp04.daili,7,2022-01-24 16:25:24,
连云港宅小仙电子商务有限公司,4年,lygsp04.daili,zhuojun.chen,2022-02-16 16:36:31,
江苏西之润实业有限公司,2年,lygsp04.daili,5,2022-02-19 17:31:01,
连云港泓皓物联网有限公司,,lygsp04.daili,0,2021-06-25 09:10:02,
连云港云瑞登风课外培训有限公司,1年,lygsp04.daili,5,2022-02-19 14:34:04,
连云港市德邦广告有限公司,1年,lygsp04.daili,4,2017-12-06 11:08:02,
深圳万乘联合投资有限公司连云港分公司,2年,lygsp04.daili,3,2021-04-01 10:54:35,
尚有家连云港运营管理有限公司,1年,lygsp04.daili,4,2021-08-02 15:59:15,
江苏两相赢酒业有限公司,4年,lygsp04.daili,2,2021-06-15 19:20:42,
连云港高新区淮海社区荣峰家居经营部,4年,lygsp04.daili,南呼江苏待开发库,2022-02-19 17:46:01,
连云港大观园餐饮服务有限公司,3年,lygsp04.daili,3,2021-03-20 16:40:13,
岚宝科技,4年,lygsp04.daili,无,,
上海枚己汽车租赁服务有限公司,,lygsp04.daili,wang.yujuan,2022-02-19 11:04:32,非连云港地区
连云港振荣家具有限公司,4年,lygsp04.daili,5,2019-05-21 14:59:26,
海州区山河饼局小吃店,1年,lygsp04.daili,无,,
连云港市新浦区高美美容院,1年,lygsp04.daili,无,,
连云港市新密思美容瑜伽健身俱乐部,6年,lygsp04.daili,无,,
连云港志衡物业管理有限公司,1年,lygsp04.daili,无,,
连云港启创通信工程有限公司,1年,lygsp04.daili,2,2021-04-02 16:32:30,
连云港鑫火汽车销售有限公司,1年,lygsp04.daili,2,2021-01-11 11:12:49,
连云港恒科电子科技有限公司,1年,lygsp04.daili,junfei.liu,2021-12-20 10:33:04,
广州江广浙配送有限公司,,lygsp04.daili,广州待开发库,,非连云港地区
广州探索物流配送有限公司,1年,lygsp04.daili,广州待开发库,,非连云港地区
昆山华涛电子有限公司,,lygsp04.daili,无,,
海州区乐幸咖啡店,,lygsp04.daili,9,,
立讯精密工业（昆山）有限公司,,lygsp04.daili,cunjun.du,2022-02-11 15:18:04,非连云港地区
瑞仪光电(南京)有限公司,,lygsp04.daili,peng.pan,2022-02-10 13:45:00,非连云港地区
连云港市道通汽车维修有限公司,,lygsp04.daili,5,2022-02-19 17:43:55,非连云港地区
理想,,lygsp04.daili,无,,
海州区益星益星电子产品商店,,lygsp04.daili,无,,
江苏亚泰电子有限公司,,lygsp04.daili,南京体验库,2022-01-14 15:39:44,非连云港地区
海州区新海社区紫滕汗蒸美容会所,,lygsp04.daili,无,,
海南智谷信息咨询有限公司,,lygsp04.daili,南呼待审核库,2021-08-24 09:21:26,非连云港地区
京安高保（北京）保安服务有限公司,,lygsp04.daili,sicong.du,2022-02-16 08:55:28,非连云港地区
苏州薪引擎信息科技有限公司,,lygsp04.daili,无,,
赣榆区青口镇园景酒店,,lygsp04.daili,无,,
连云港创新储运设备制造有限公司,,lygsp04.daili,jie6.gao,2022-02-11 08:54:50,
连云港市易言教育咨询有限公司,,lygsp04.daili,5,,
海州区嘉瀚烧江南烤肉店,,lygsp04.daili,无,,
赣榆区青口镇少侠汽车服务店,,lygsp04.daili,无,,
希斯芮环境设备工程（连云港）有限公司,,lygsp04.daili,kai6.liu,2022-02-18 16:17:25,
安康华智恒泽电子科技有限公司,,lygsp04.daili,无,,
江苏富溢商电子商务集团有限公司,,lygsp04.daili,无,,
新浦区贾圩社区潮男服饰店,,lygsp04.daili,无,,
连云港连锐针布有限公司,,lygsp04.daili,2,2021-04-07 09:35:34,
连云港优易家装饰有限公司,,lygsp04.daili,5,2020-09-09 11:12:09,
连云港宏泽机械设备有限公司,,lygsp04.daili,5,2022-02-19 16:33:53,
连云港鼎方贸易有限公司,,lygsp04.daili,5,2019-10-16 15:10:43,
海州区誉华建材经营部,,lygsp04.daili,无,,
连云港市海州区洪门惠民医院,,lygsp04.daili,南呼待审核库,2022-02-19 16:03:57,
江苏大力士机械制造有限公司,,lygsp04.daili,2,2022-01-24 16:37:13,
连云港市海州区良晴餐饮店,,lygsp04.daili,5,,非连云港地区
连云港市连云区博爱康复中心,,lygsp04.daili,5,2022-02-19 16:08:49,
连云港香溢物业管理有限公司,,lygsp04.daili,5,,
苏州优聘人力资源有限公司,,lygsp04.daili,无,,
东方国际集装箱（连云港）有限公司,,lygsp04.daili,0,2021-12-17 15:15:48,
山东鹏展物业管理有限公司,1年,lygsp04.daili,济南待开发库,2018-06-04 09:20:51,非连云港地区
江苏豪兵人力资源管理有限公司,,lygsp04.daili,bao.wang,2022-02-11 16:39:43,
苏州今日达物流科技有限公司,,lygsp04.daili,cunjun.du,2022-01-21 13:44:41,非连云港地区
中国大地财产保险股份有限公司徐州中心支公司,1年,lygsp04.daili,xz11.daili,2022-02-14 16:48:10,非连云港地区
熙慕时尚商贸（苏州）有限公司,,lygsp04.daili,新呼活跃公库,2022-02-10 16:02:39,非连云港地区
维赛（江苏）复合材料科技有限公司,,lygsp04.daili,zhi.guo,2022-01-20 17:19:00,
络克健身会所,3年,lygsp04.daili,无,,
太仓中集集装箱制造有限公司,,lygsp04.daili,hang.xiong,2022-02-15 11:14:32,非连云港地区
连云港康华汽车销售服务有限公司,2年,lygsp05.daili,反欺诈黑名单库,2021-11-22 16:21:21,
连云港市倍轻松教育科技有限公司,1年,lygsp05.daili,7,2022-02-19 13:24:17,
美团配送合作商,,lygsp05.daili,无,,
赣榆区青口镇金润泽农资经营部,3年,lygsp05.daili,7,2022-02-19 13:31:34,
连云港利墨商贸有限公司,5年,lygsp05.daili,2,2022-01-18 10:17:53,
连云港馨嘉意餐饮管理有限公司,1年,lygsp05.daili,7,2022-02-19 13:44:13,
连云港傲菲文化传播有限公司,2年,lygsp05.daili,4,2022-02-17 14:49:21,
连云港盛朋信息技术有限公司,4年,lygsp05.daili,hang.yan,2022-02-12 10:07:34,
连云港市安百利环保机械有限公司,1年,lygsp05.daili,4,2020-01-15 00:33:30,
连云港市毛孩餐饮管理有限公司,6年,lygsp05.daili,0,2022-02-19 15:59:13,
华图设计院有限公司,1年,lygsp05.daili,南呼江苏待开发库,2022-02-19 13:55:49,
连云港唐秀文化传播有限公司,1年,lygsp05.daili,4,2022-02-17 14:52:37,
连云港振飞物流有限公司,,lygsp05.daili,2,2021-08-26 09:14:04,
无锡市名匠装饰设计有限公司连云港分公司,8年,lygsp05.daili,无,,
连云港凡春贸易有限公司,1年,lygsp05.daili,7,2020-10-22 15:52:52,
江苏皇瑞建设工程有限公司,1年,lygsp05.daili,无,,
海州区海味帮餐饮店,1年,lygsp05.daili,7,,
江苏鼎尊物业服务有限公司,3年,lygsp05.daili,0,2021-04-27 16:42:34,
连云港市连云区超凡教育培训中心,1年,lygsp05.daili,7,2022-02-15 15:48:09,
连云港盛资汽车销售服务有限公司,2年,lygsp05.daili,3,2021-05-12 10:42:22,
连云港日腾暖通工程有限公司,2年,lygsp05.daili,9,2021-03-11 14:42:29,
光大水务（连云港）有限公司,,lygsp05.daili,8li.wang,2022-02-08 09:04:06,
海州区苍梧社区茉兰美容院,1年,lygsp05.daili,无,,
连云港市华胜汽车修理服务有限公司,3年,lygsp05.daili,7,2021-04-06 10:49:55,
连云区花花田美术用品经营部,1年,lygsp05.daili,7,2021-05-20 13:47:40,
连云港经纬复合新材料有限公司,1年,lygsp05.daili,jieqiong.cui,2022-02-18 17:39:58,
连云港恒源大药房连锁有限公司,1年,lygsp05.daili,7,,
连云区美丽园美容会所,2年,lygsp05.daili,无,,
连云港尚膳餐饮管理有限公司,1年,lygsp05.daili,0,2020-12-25 14:55:37,
中国人寿保险股份有限公司赣榆支公司,1年,lygsp05.daili,wangchen.lv,2022-02-15 17:51:28,
连云港川道官餐饮有限公司,1年,lygsp05.daili,5,,
连云区海顺汽车修理厂,1年,lygsp05.daili,无,,
宏明灯饰,4年,lygsp05.daili,无,,
新浦区公园社区宝贝家族儿童摄影店,1年,lygsp05.daili,无,,
上海全振物流服务有限公司,,lygsp05.daili,jeffrey.zhang,2022-02-16 09:41:26,非连云港地区
连云港房乐乐不动产经纪有限公司,1年,lygsp05.daili,南呼江苏体验库,2021-05-12 16:33:38,
连云港市中港汽车销售服务有限公司,1年,lygsp05.daili,wenxuan.gong,2022-02-17 16:05:43,
连云港银城国际酒店管理有限公司,2年,lygsp05.daili,2,2021-11-19 14:36:52,
连云港乾有汽车销售有限公司,1年,lygsp05.daili,0,2021-03-19 12:00:58,
连云港教育局,,lygsp05.daili,无,,
北京郎沙物流配送有限公司,1年,lygsp05.daili,无,,
立讯精密科技有限公司,,lygsp05.daili,苏州待审核公共库,,非连云港地区
连云港逸森木制品加工有限公司,,lygsp05.daili,4,,
北京京铁卫士保安服务有限公司,,lygsp05.daili,leon1.liu,2022-02-09 17:08:21,非连云港地区
泛达电子（苏州）有限公司,,lygsp05.daili,fengzhen.zhu,2022-02-08 16:02:04,非连云港地区
苏州揽途企业管理有限公司,,lygsp05.daili,hanne.han,2022-02-17 16:36:02,非连云港地区
佳能电子有限公司,,lygsp05.daili,无,,
海州区利民社区指妍美甲店,,lygsp05.daili,无,,
连云港赣榆润民农资有限公司连锁总站,,lygsp05.daili,4,,
海州区洪门社区亿淼家用电器维修部,,lygsp05.daili,无,,
江苏康健餐饮管理有限公司,3年,lygsp05.daili,无,,
中国烟草总公司,,lygsp05.daili,无,,
荣成市盛荣装卸有限公司,,lygsp05.daili,北呼山东待开发库,,非连云港地区
江苏海科生物工程有限公司,,lygsp05.daili,4,2020-07-08 11:15:25,
沈阳博涵装卸有限公司,1年,lygsp05.daili,沈阳待开发库,,非连云港地区
江苏星途卫星通信科技有限公司,,lygsp05.daili,无,,
连云港金管家房产经纪有限公司,,lygsp05.daili,4,,
连云港研妆贸易有限公司,,lygsp05.daili,无,,
连云港赣榆中泰房地产开发有限公司,,lygsp05.daili,2,2020-11-27 16:29:26,
句容经济开发区贤仁人力资源有限公司大冶分公司,,lygsp05.daili,liu.bingbing,2022-02-18 19:35:49,非连云港地区
精元电脑（江苏）有限公司,,lygsp05.daili,shuihua.hu,2022-01-24 09:11:57,非连云港地区
海州区浦河社区段雅彬卫浴经营部,,lygsp05.daili,4,,
连云港抒文贸易有限公司,,lygsp05.daili,无,,
连云港市连战酒店管理有限公司,,lygsp05.daili,4,2020-09-24 16:48:36,
江苏邦友建筑装饰工程有限公司,,lygsp05.daili,2,2022-02-16 15:44:50,
苏州万家惠新能源汽车销售有限公司,,lygsp05.daili,苏州待开发库,2020-02-21 17:43:29,非连云港地区
连云港聚景酒店管理有限公司,,lygsp05.daili,4,2021-09-29 09:21:44,
苏州鑫奥物流有限公司,,lygsp05.daili,无,,
天津树峰运达现代物流有限公司,1年,lygsp05.daili,天津待开发库,2021-10-08 14:37:33,非连云港地区
江苏港开房地产开发有限公司,1年,lygsp05.daili,4,2021-10-12 10:02:37,
英诺赛科（苏州）半导体有限公司,,lygsp05.daili,yoyo.liang,2022-02-08 10:41:42,非连云港地区
连云港优旺家居服务有限公司,,lygsp05.daili,1,2021-06-17 09:38:21,
奇瑞商用车（安徽）有限公司,,lygsp05.daili,wuhu25.daili,2022-02-15 16:19:38,非连云港地区
连云港辉旭汽车维修服务有限公司,,lygsp05.daili,5,,
佳能（苏州）有限公司,,lygsp05.daili,苏州待审核公共库,2021-12-09 15:32:31,非连云港地区
河北宗泉物业服务有限公司,,lygsp05.daili,cong1.zhang,2022-02-14 15:41:37,非连云港地区
沭阳福当头黄金珠宝有限公司,1年,lygsp05.daili,南呼江苏待开发库,,非连云港地区
常州胜代机械有限公司,,lygsp05.daili,hao6.li,2022-01-21 16:01:44,非连云港地区
连云港搜搭家居贸易有限公司,,lygsp05.daili,5,2019-09-16 16:34:40,
南通华睿教育咨询有限公司,6年,lygsp05.daili,ntfd6.daili,2022-01-25 11:01:51,非连云港地区
江苏优职汇邦人力资源有限公司,,lygsp05.daili,无,,
连云港新飞雁毛毯有限责任公司,,lygsp05.daili,无,,
连云港新世洗浴休闲有限公司,2年,lygsp06.daili,7,2022-02-19 11:56:58,
连云港随顺装饰工程有限公司,1年,lygsp06.daili,7,2022-02-19 13:29:08,
海州区苍梧社区碧斯美容院,1年,lygsp06.daili,无,,
青岛快乐生活（美团外卖）,,lygsp06.daili,无,,
连云港华耀国际贸易有限公司,1年,lygsp06.daili,无,,
连云港俏妞妈食品有限公司,1年,lygsp06.daili,4,,
海州区万润社区好兄弟足疗店,3年,lygsp06.daili,无,,
连云港市红文科技有限公司,6年,lygsp06.daili,9,,
连云港市海州区易知易行教育培训中心,1年,lygsp06.daili,7,,
江苏苏云医疗器材有限公司,3年,lygsp06.daili,yingchun.xia,2022-01-18 09:07:12,
临沂玫德庚辰金属材料有限公司,,lygsp06.daili,北呼山东待开发库,2021-08-27 10:35:11,非连云港地区
连云港宝竹商务酒店有限公司,1年,lygsp06.daili,南呼江苏待开发库,2022-02-19 13:59:08,
连云区甜猫蛋糕店,3年,lygsp06.daili,无,,
连云港浩华萌宠餐饮有限公司,1年,lygsp06.daili,7,,
江苏东浦精细陶瓷科技股份有限公司,2年,lygsp06.daili,kai6.liu,2022-02-18 13:58:23,
连云港鸿特文化传媒有限公司,1年,lygsp06.daili,4,2022-02-17 14:43:16,
山东速速达物流运输有限公司,,lygsp06.daili,candice.guo,2022-02-15 15:15:10,非连云港地区
江苏全方装饰工程有限公司,2年,lygsp06.daili,yingchun.xia,2022-02-11 10:18:49,
连云港涵玖壹信息咨询有限公司,1年,lygsp06.daili,7,2020-07-24 15:07:35,
连云港万众企业管理有限公司,1年,lygsp06.daili,0,2021-12-23 14:18:09,
连云港艾业无纺布制品有限公司,4年,lygsp06.daili,kaiying.huang,2021-12-16 17:31:37,
连云港若森家具有限公司,1年,lygsp06.daili,7,,
华夏银行股份有限公司连云港分行,,lygsp06.daili,shuaimin.xu,2022-02-11 11:51:59,
海州区邵泽友餐饮店,1年,lygsp06.daili,无,,
苏州旭泰新能源科技有限公司,1年,lygsp06.daili,无,,
连云港尚硕玩具有限公司,1年,lygsp06.daili,7,,
连云区倩派足浴养生店,1年,lygsp06.daili,无,,
连云港市景炫广告装饰有限公司,2年,lygsp06.daili,7,2022-02-19 15:17:13,
连云港市月富网络科技有限公司,1年,lygsp06.daili,0,2021-12-20 17:05:36,
连云港泽沐迦健康养生服务有限公司,3年,lygsp06.daili,7,2021-06-19 06:56:20,
上海沪平网络科技有限公司,,lygsp06.daili,无,,
江苏海立威物业服务有限公司,1年,lygsp06.daili,4,2021-07-30 14:11:00,
上海星夕汽车租赁服务有限公司,,lygsp06.daili,wang.yujuan,2022-02-12 18:27:46,非连云港地区
新浦区艺北社区凌志之峰食品店,1年,lygsp06.daili,南呼江苏待开发库,2017-09-29 17:47:08,
连云港威能电工设备有限公司,4年,lygsp06.daili,南呼江苏待开发库,2020-09-24 15:15:07,
海州区贾圩社区方相国餐饮店,1年,lygsp06.daili,无,,
连云港月牙水筑酒店管理有限公司,1年,lygsp06.daili,0,2020-06-16 17:25:33,
海州区炙本味餐饮店,1年,lygsp06.daili,无,,
连云港前途企业管理咨询有限公司海州区分公司,,lygsp06.daili,0,2020-10-24 09:10:06,
连云区康洁口腔门诊部,,lygsp06.daili,总部待审核公共库,,
北京鸿福物流有限公司,,lygsp06.daili,反欺诈黑名单库,2021-10-19 17:31:31,非连云港地区
中国药科大学制药有限公司,,lygsp06.daili,无,,
广西标典人力资源有限公司,,lygsp06.daili,南呼华南体验库,2022-02-17 17:42:26,非连云港地区
连云港鼎越物流有限公司,,lygsp06.daili,4,,
苏州杰尔佳服务外包有限公司,,lygsp06.daili,shuai.cheng,2022-02-19 14:00:07,非连云港地区
连云港奥石计算机培训有限公司,,lygsp06.daili,4,2020-12-29 14:10:09,
连云港金信利不锈钢有限公司,3年,lygsp06.daili,无,,
荣耀终端有限公司,,lygsp06.daili,rose.zhang,2022-02-17 14:14:04,非连云港地区
毅嘉电子（苏州）有限公司,,lygsp06.daili,garce.xu,2022-02-10 16:20:02,非连云港地区
连云港市中达包装制品有限公司,,lygsp06.daili,4,2021-01-06 17:28:30,
重庆迅易人力资源管理有限公司,,lygsp06.daili,xuan.zhou,2022-02-16 15:20:52,非连云港地区
福州万兴隆船务有限公司,,lygsp06.daili,福州待开发库,2019-11-15 15:03:06,非连云港地区
立讯精密工业（苏州）有限公司,,lygsp06.daili,qiong.liao,2022-02-18 17:18:31,非连云港地区
荣成市斥山威港装卸服务部,1年,lygsp06.daili,北呼无价值客户库,2020-09-07 18:31:15,非连云港地区
苏州美瑞达电子科技有限公司,,lygsp06.daili,苏州体验库,2021-02-27 10:21:42,非连云港地区
日腾电脑配件（上海）有限公司,,lygsp06.daili,lbin.liu,2022-02-11 19:21:56,非连云港地区
立讯精密工业股份有限公司,,lygsp06.daili,lily.du,2022-02-15 11:16:57,非连云港地区
海州区通灌社区卫生服务站,,lygsp06.daili,南呼待审核库,2019-04-04 11:33:11,非连云港地区
拜耳医药保健有限公司,,lygsp06.daili,william.liao,2022-02-16 17:50:23,非连云港地区
和硕联合科技股份有限公司,,lygsp06.daili,xiaona1.wang,2022-01-13 11:02:56,非连云港地区
连云港丰安网络科技有限公司,,lygsp06.daili,jiachen.zhu,2022-02-12 14:00:53,
海州区海宁社区瑞雪餐饮店,,lygsp06.daili,无,,
江苏卓恒工程咨询管理有限公司,,lygsp06.daili,无,,
国巨电子（中国）有限公司苏州新区分公司,,lygsp06.daili,苏州关联库,2017-06-05 16:23:16,非连云港地区
江苏茂坤建设工程有限公司,,lygsp06.daili,miao2.zhang,2022-02-17 19:57:56,
芜湖鲁豫企业管理有限公司苏州分公司,,lygsp06.daili,无,,
亿和精密工业控股有限公司,,lygsp06.daili,深圳关联库,2019-02-18 14:43:44,非连云港地区
连云港凯宾斯物业管理有限公司,,lygsp06.daili,4,2019-03-16 10:53:11,
昆山联滔电子有限公司,,lygsp06.daili,无,,
上海美洛伊贸易有限公司,,lygsp06.daili,jennychen.chen,2022-02-17 17:51:15,非连云港地区
海州区伊兰蓓美容院,2年,lygsp06.daili,无,,
河北丰卫物业服务有限公司,,lygsp06.daili,无,,
中芯国际控股有限公司,,lygsp06.daili,上海关联库,,非连云港地区
吴兴立讯电子商行,,lygsp06.daili,无,,
重庆双硕物流有限公司,1年,lygsp06.daili,重庆待开发库,,非连云港地区
苏州三光科技股份有限公司,,lygsp06.daili,tiffany.zhou,2022-01-20 09:53:03,非连云港地区
连云港茂熹网络科技有限公司,,lygsp06.daili,kai6.liu,2022-02-19 18:32:18,
三一重工股份有限公司,,lygsp06.daili,lionli.li,2022-01-17 14:36:03,非连云港地区
连云港金牌汽车服务有限公司,,lygsp06.daili,5,2020-07-02 16:11:12,
连云港市亮洁物业管理有限公司,1年,lygsp06.daili,5,2022-02-19 14:41:49,
南京群志光电有限公司,,lygsp06.daili,peng.pan,2022-02-07 09:22:41,非连云港地区
日照泓皓供应链管理有限公司,1年,lygsp06.daili,yao1.wu,2022-02-12 16:00:41,非连云港地区
连云港市华隆电器科技有限公司,1年,lygsp07.daili,无,,
海州区向阳社区相恒睿形象设计工作室,1年,lygsp07.daili,无,,
徐州七尚网络科技有限公司,,lygsp07.daili,xz8.daili,2022-02-16 09:11:19,非连云港地区
北京三快到家科技有限公司,,lygsp07.daili,yuanyuan.qi,2022-02-10 15:36:00,非连云港地区
连云港欧奕文化传媒有限公司,1年,lygsp07.daili,zhenpeng.cai,2022-02-15 10:29:31,
连云港市川三峡餐饮服务有限公司科苑路分公司,1年,lygsp07.daili,7,2022-02-19 13:46:15,
连云港悟天房地产营销代理有限公司,1年,lygsp07.daili,4,2022-02-19 17:56:12,
连云港鼎顺人力资源有限公司海州分公司,,lygsp07.daili,0,2020-09-09 20:25:03,
江苏润融企业管理咨询服务有限公司连云港分公司,1年,lygsp07.daili,2,2021-07-02 15:36:24,
开发区陈婷橱柜店,1年,lygsp07.daili,7,,
连云港泰凰域文化传媒有限公司,2年,lygsp07.daili,0,2022-02-19 16:01:07,
连云港百仑生物反应器科技有限公司,2年,lygsp07.daili,南呼江苏待开发库,2022-02-19 14:01:34,
江苏永连餐饮管理有限公司,2年,lygsp07.daili,4,2022-01-19 14:46:06,
连云港科西嘉贸易有限公司,1年,lygsp07.daili,0,2022-02-19 16:40:14,
江苏纯智教育科技有限公司,1年,lygsp07.daili,南呼待审核库,2021-12-07 15:35:20,
连云区浩月美容护肤中心,1年,lygsp07.daili,4,,
连云港德天地产营销有限公司,1年,lygsp07.daili,0,2022-02-17 16:31:39,
连云港华务贸易有限公司,4年,lygsp07.daili,2,2020-06-02 11:47:39,
德邦快递,,lygsp07.daili,无,,
中企华建友工程管理有限公司连云港市分公司,1年,lygsp07.daili,3,2021-12-29 15:15:48,
连云港嘉乐迪娱乐有限公司,7年,lygsp07.daili,0,2020-07-21 11:43:35,
江苏坤泽新材料发展有限公司,1年,lygsp07.daili,7,2020-12-02 11:39:34,
海州区露奕阳餐饮店,1年,lygsp07.daili,南呼待审核库,,非连云港地区
连云港老海边餐饮有限公司,1年,lygsp07.daili,无,,
海州区安朵儿安之酸养发馆,1年,lygsp07.daili,无,,
海州区梦天建材商行,1年,lygsp07.daili,4,2021-03-12 14:15:22,
江苏平安电梯有限公司,1年,lygsp07.daili,huangkai.xue,2022-02-17 14:15:57,
江苏云卡商务信息咨询有限公司,,lygsp07.daili,南呼江苏体验库,2022-01-05 11:39:38,
连云港皓盛人力资源有限公司,,lygsp07.daili,7,2022-02-19 15:18:54,
海州区万润社区严厨老坛酸菜鱼餐饮店,2年,lygsp07.daili,无,,
江苏慧智新材料科技有限公司,,lygsp07.daili,yi6.ding,2022-02-18 15:45:36,
连云港旭泰网络科技有限公司海州分公司,,lygsp07.daili,0,2021-11-30 17:52:31,
江苏海雄商务信息咨询有限公司,3年,lygsp07.daili,4,2022-01-20 16:43:55,
连云港浙润酒店管理有限公司,5年,lygsp07.daili,2,2021-03-25 15:29:09,
连云港市择善教育咨询有限公司,2年,lygsp07.daili,wang.mingming,2022-02-12 09:51:04,
连云港味之素冷冻食品有限公司,,lygsp07.daili,8li.wang,2022-02-15 14:39:54,
海州区张占明奶茶加盟店,1年,lygsp07.daili,无,,
连云港融信房地产营销有限公司,1年,lygsp07.daili,0,2021-01-15 19:12:09,
中国大地财产保险股份有限公司连云港中心支公司,1年,lygsp07.daili,南呼江苏体验库,2021-07-28 10:07:17,
河南猛盾物业管理有限公司,,lygsp07.daili,郑州待开发库,2022-02-19 11:35:41,非连云港地区
华硕科技（苏州）有限公司,,lygsp07.daili,shuihua.hu,2021-12-01 10:24:49,非连云港地区
连云港财富通财务信息咨询有限公司,,lygsp07.daili,jianghui.gong,2022-02-18 18:01:41,
苏州华芯微电子股份有限公司,,lygsp07.daili,abel.li,2022-02-11 17:21:57,非连云港地区
连云港宏居装饰工程有限公司,,lygsp07.daili,2,2022-02-16 14:43:16,
连云港茗沁茶业有限公司,,lygsp07.daili,1,2021-03-26 09:48:01,
连云港新名车世家汽车服务有限公司,,lygsp07.daili,4,2021-03-25 15:56:52,
广州重安物流配送有限公司,1年,lygsp07.daili,广州待开发库,,非连云港地区
汇聘,,lygsp07.daili,无,,
连云区半盘菜餐馆,,lygsp07.daili,无,,
强生（中国）有限公司,,lygsp07.daili,gaoqian.gao,2022-02-09 19:43:45,非连云港地区
连云港一拾百健康管理咨询有限公司,,lygsp07.daili,kaiying.huang,2021-12-22 18:22:39,
海州区阿标美发店,,lygsp07.daili,无,,
华蚨（江苏）环境检测咨询服务有限公司,,lygsp07.daili,4,2022-01-19 18:24:31,
阿斯利康药业（中国）有限公司,,lygsp07.daili,hao6.li,2022-02-09 10:04:51,非连云港地区
海州区归巢音乐餐吧,,lygsp07.daili,无,,
蜂巢能源科技有限公司,,lygsp07.daili,南呼待审核库,2021-12-06 11:06:13,
海州区忠清道餐饮店,,lygsp07.daili,无,,
连云港奥众汽车维修服务有限公司,,lygsp07.daili,4,2022-01-13 15:30:43,
国巨电子（中国）有限公司,,lygsp07.daili,garce.xu,2022-02-19 10:22:27,非连云港地区
连云港鹏喆实业有限公司,,lygsp07.daili,0,,
海州区金艺福首饰店,,lygsp07.daili,4,2021-12-20 11:52:28,
苏州英皇工业设备有限公司,,lygsp07.daili,yali.li,2022-02-14 17:53:07,非连云港地区
连云港高新区淮海社区时尚先生服饰店,,lygsp07.daili,无,,
连云港市讯影商贸有限公司,,lygsp07.daili,4,,
连云港爱伦酒店管理有限责任公司,,lygsp07.daili,南呼江苏体验库,2021-12-30 14:27:19,
连云港图城广告有限公司,,lygsp07.daili,无,,
信音电子（中国）股份有限公司泰州分公司,,lygsp07.daili,无,,
驻马店市博海电子有限公司,,lygsp07.daili,无,,
杭州云象智慧物流有限公司,,lygsp07.daili,新呼活跃公库,2021-10-13 15:14:13,非连云港地区
丽智电子（南通）有限公司,,lygsp07.daili,fancheng.meng,2022-02-12 14:47:10,非连云港地区
浙江柏姿品牌管理有限公司,,lygsp07.daili,无,,
合肥万信商贸有限公司,4年,lygsp07.daili,carl1.liu,2022-02-16 10:34:06,非连云港地区
上海航禄网络科技有限公司,,lygsp07.daili,shuang.tian,2022-02-11 16:46:45,非连云港地区
世硕电子（昆山）有限公司,,lygsp07.daili,无,,
江苏维德新材料有限公司,,lygsp07.daili,wenfeng.jiang,2022-02-10 19:54:21,
中复神鹰碳纤维股份有限公司,2年,lygsp07.daili,dong.xu,2022-02-18 15:31:31,
海州区延东社区壹点餐饮店,,lygsp07.daili,南呼无价值客户库,,
苏州和枫源电子有限公司,,lygsp07.daili,苏州体验库,2022-02-14 17:33:25,非连云港地区
连云港同路人营销策划有限公司,1年,lygsp07.daili,5,,
连云港云网智能科技有限公司,,lygsp07.daili,5,2022-02-19 14:22:16,
连云港圣之奥家具销售有限公司,,lygsp07.daili,5,2022-02-19 18:00:47,
连云港新圆通速递有限公司,,lygsp07.daili,南呼江苏待开发库,2016-09-08 11:33:07,
连云港久巨文化传播有限公司,1年,lygsp08.daili,4,2022-02-09 19:51:12,
南京喜马拉雅健身有限公司第二分公司,3年,lygsp08.daili,无,,
赣榆区青口镇文晴美容店,1年,lygsp08.daili,无,,
南京太上餐饮管理有限公司,1年,lygsp08.daili,南京待开发库,,非连云港地区
江苏华杰教育科技集团股份有限公司,1年,lygsp08.daili,xz11.daili,2022-02-14 15:01:55,非连云港地区
连云港路易行汽车租赁有限公司,1年,lygsp08.daili,3,2022-01-20 09:20:59,非连云港地区
江苏三合建设工程有限公司,2年,lygsp08.daili,jingyu.li,2022-01-06 16:37:57,
连云港中晟汽车贸易有限公司,6年,lygsp08.daili,0,2022-02-18 15:34:01,非连云港地区
海州区东苑社区卡萌莱丽美容店,3年,lygsp08.daili,无,,
连云港九庭龙鼎装饰工程有限公司,1年,lygsp08.daili,xingpei.wang,2022-02-11 17:12:09,
江苏新能新材料有限公司,1年,lygsp08.daili,7,,
连云港鼎骏人力资源有限公司,,lygsp08.daili,2,2021-05-14 13:50:49,
