江左江右88,7689590416,13,0,0,江西,不限,0
菜鸟学技术,2045709244,14,1,0,浙江,杭州,0
昨日黄花是谁,1040017741,12,0,0,北京,城市/地区,0
HoisonXu,1006788543,12,0,0,,,0
sean_c77,5335132724,12,0,0,广东,深圳,0
皇马RMD,7168204931,12,1,0,上海,不限,0
李喜乐,6820441307,12,0,0,江苏,不限,0
五妹莉莉,7620107967,12,0,0,,未知,0
NANA_LUCKY_,9461653237,12,0,0,,,0
jasminesean2016,1385089322,12,0,0,不限,不限,0
唯蔓9,7318356586,12,0,2,,,0
小虫推雪球,5839700229,24,3,37,,,0
huijunisme,1475191641,12,0,0,江苏,南京,0
allenxie0619,5863051609,12,0,0,,,0
Vogue50902,7470504055,12,0,0,,,0
picaqu,1687142355,22,0,4,上海,不限,0
吕弘业,4553650093,18,0,20,,,0
pangp,5904428367,11,0,0,湖南,不限,0
山外山有水,8726472000,103,4,6,,,0
老泳,7826530504,40,2,9,,,0
旁友,6787063160,12,0,0,,,0
饥饿小喽喽,9493293975,52,3,1,山东,威海,0
丁大侠好,5177640019,12,0,0,,,0
六钧,4391887486,12,0,0,山东,青岛,0
妙曾,7747517496,13,0,1,四川,成都,0
长硬粗大,8715639955,15,0,3,,,0
用户9379120979,9379120979,12,0,4,不限,不限,0
青竹start,3342688796,40,2,5,湖北,城市/地区,0
是你啊喂,7716315118,12,0,0,,,0
微微一笑也风流,7920125176,13,0,3,北京,大兴区,0
ww魏魏,4430095430,12,0,0,,,0
无敌无畏大瑞瑞,3726156899,233,68,333,江苏,不限,0
说的是机会,5671147483,13,0,2,不限,不限,0
歪门邪道豆豆,3341599856,11,0,9,,,0
一种力量,1472501249,33,2,1,上海,不限,0
撁著,5219998042,12,0,0,,,0
旁观者255,1812148185,12,0,0,,,0
我不愿一个人,7552713291,12,0,0,浙江,杭州,0
丁丁酋,5325124690,12,0,3,,,0
三步见方,2852620584,12,0,0,,,0
筷子大王,9674787348,12,0,0,,,0
雪球LZ,7689727741,14,0,0,不限,不限,0
海尔电器专卖,2226816015,12,1,0,,,0
校敛,4032855734,12,0,1,,,0
追风STAR,3273590476,12,0,0,,,0
heaven0224,9881327524,12,0,0,,,0
林肯之道,3041965205,11,0,0,广东,不限,0
dantherman,1356703580,12,0,0,江苏,苏州,0
abc7474,9306107645,21,0,0,广东,深圳,0
玩个票票,9464233066,13,0,2,不限,不限,0
杨氏定理,2725824040,12,0,0,广东,广州,0
明哥,6247405779,2110,67,611,广东,广州,0
kissingafool,3183640729,138,379,80,上海,浦东新区,0
z1z2z3z9,5042403877,2001,138,2,其他,不限,0
独狐求缺,8149958332,321,195,108,北京,海淀区,0
sam_2011,2110979815,150,33,24,北京,,0
刘长,7935465523,623,27,631,,,0
schottky,3089053828,458,14,16,广东,,0
低估高息,1604021746,263,21,196,广东,不限,0
y480y480,1227062847,125,0,8,浙江,温州,0
千里徒步,4180990394,703,8,10,广东,广州,0
歪猪大仙快快跑,4528948990,371,21,101,不限,不限,0
莫克教练,1672355685,440,26,33,,,0
joannateo,1731591745,4,0,0,香港,不限,0
LeoPuL,5144656501,763,203,273,广东,城市/地区,0
JasperSUN,6045083043,396,2604,6596,省/直辖市,城市/地区,0
yellowitom,5265015619,124,11,133,北京,东城区,0
老南瓜,7026019213,928,134,1888,湖北,不限,0
吉祥虎翼,1025723172,254,19,3072,江苏,常州,1
rotblade,3788770117,491,101,183,山东,城市/地区,0
小马过河1984,5652569914,464,156,396,北京,大兴区,1
嘉兴老价投1999,6975543958,307,52,122,浙江,嘉兴,0
杯茗孤棋,1204926029,216,9534,29,海外,不限,0
沙鹰Deagle,6526964265,914,63,4,上海,不限,0
大老猫,4446023556,2000,192,139,广东,深圳,1
洲宁,2556741153,29,2,164,不限,不限,0
垦良,5418426509,503,87,896,江苏,无锡,0
喵喵0520,2066202710,2000,218,147,福建,莆田,0
lany1333,6581412735,1006,642,5408,上海,黄浦区,1
xixi,3099513726,295,80,112,广东,深圳,0
smile360,1039373370,864,9,299,,,0
himrchen,1821231245,348,8,77,湖北,城市/地区,0
天鹅之城蜂蜜坊,5123113812,501,194,643,河南,三门峡,0
lvylvy,9602267721,497,44,1025,陕西,不限,0
等鱼上钩,7333330516,723,1556,94,河南,商丘,1
寒武纪,1727644726,1080,22867,185,江苏,城市/地区,1
滨海居,2245622615,608,21,100,山东,青岛,0
BaoTQ,4475116932,33,1,18,,,0
自由人生,2598136242,546,7,97,江苏,徐州,0
frank72,1472083184,138,891,811,海外,其他,0
北美小刀,6973478052,251,55,176,海外,加拿大,0
ss大海无牙,1698627975,842,187,204,其他,其他,0
凌童投资,2055800560,232,30,34,广东,城市/地区,0
不爱叫的青蛙,3570892889,330,2753,348,浙江,城市/地区,0
时代红利,2062917532,2919,5386,2467,湖南,株洲,1
semtex,7797648389,1354,119,314,江苏,镇江,0
张冰_探寻阴阳,9942925929,457,1099,158,吉林,长春,0
上海浦东木鱼,5002770754,1055,23,286,上海,浦东新区,1
michaelhv,1031859219,1283,18,1,广东,广州,0
愚公的投资,5117098024,300,171,1569,湖南,不限,1
看淡自己是般若,1957292947,2004,26,225,福建,城市/地区,0
禅鱼,6005528221,1971,48,2,北京,城市/地区,0
眼大有毛用,3204524170,274,7,38,安徽,城市/地区,0
sumbetter,3525380404,582,12,251,山西,太原,0
happyafterhappy,1902719478,246,22,114,广东,东莞,0
自由园丁,1014752911,454,165,424,北京,海淀区,1
何尚愉,1842952130,23,1,0,,,0
一杯饮料2010,8431438770,22,0,0,,,1
杨展Jerry,3109423324,23,1,0,,,0
cindy_jacky,6654122363,23,0,0,,,0
王水水王,7946900481,23,0,0,,,0
梁昆,7847326327,46,29,14,,,0
话也,8556035275,26,2,20,,,0
静电感应,4809985451,94,2,19,浙江,其他,0
薛小菲菲菲,1781248740,23,0,5,,,0
小小爱投资,7030415023,26,0,5,,,0
伯阳,2571370961,1017,379,786,上海,不限,0
无语10,4711378007,336,14,37,,,0
辛鑫_微博,6970699893,1503,27,19,辽宁,沈阳,0
aku2322,5188053022,30,0,0,,,0
-阿苏-,2009374076,1884,1110,1416,上海,黄浦区,0
Yesterday827,5529009260,880,23,87,安徽,合肥,0
SolarTang,3012165545,921,49430,2077,香港,不限,1
hiber2008,3486047987,25,0,0,,,0
順便看看,9968531899,21,1,8,省/直辖市,城市/地区,0
HarryZ,8816841876,133,49,4,海外,不限,0
魑魅魍魉一一,4524319738,26,2,2,,,0
闪灵1973,2333832552,651,92,404,湖南,永州,0
610cool,9533700602,126,185,172,上海,虹口区,1
丁子20088,8046833331,1878,28,31,,,1
我是刀客,1378431166,151,981,555,上海,浦东新区,1
福東茶行嘉杰,1535827169,10,0,4,,,0
Kimbot,2613333108,10,1,0,,,0
哎呦丶我去,5608090699,24,1,1,,,0
金青,6000049353,443,48,0,其他,不限,0
大兔子,9114377517,365,57,230,上海,虹口区,0
飞蚂蚁,8479635541,66,616,50,浙江,杭州,0
小范到老范过程,1543646236,14,0,65,,,0
nittodenko,4620977371,1978,584,1915,海外,日本,0
yanghaijun,9876346834,23,0,0,,,0
车车容,8886755918,24,0,0,,,0
用户5063699075,5063699075,16,0,0,,,0
想猫的人,1311733867,58,16559,5714,上海,不限,2
Kevin422,1783784046,163,21,77,上海,不限,0
Pipal,5633058746,592,280,322,广东,城市/地区,0
鲨哈啦的翅膀,7358531919,1981,38,313,浙江,金华,0
等待戈多等待希望,4810925505,17,0,0,,,0
马文奇,1638301344,252,10,10,,,0
sun的天空,5043106126,348,226,1340,浙江,城市/地区,0
subdragon,7130364531,604,49,39,北京,朝阳区,0
价值长线投资者,4568294380,335,213,93,,,0
中线大赢家,8053260305,422,5,5,上海,城市/地区,0
一缕晨光77,1877199617,750,62,345,其他,,0
ggwp,2530424455,17,0,0,,,0
stse12,1569278175,1085,127,102,省/直辖市,城市/地区,0
少侠云重,1960061018,25,15,41,北京,东城区,0
beyondapple,2750496001,694,4,215,北京,西城区,0
willk,2886694800,450,2270,876,台湾,不限,0
LowRiskG,4131245883,346,1918,565,天津,城市/地区,0
wuxiao1991,8929024816,18,5,92,,,0
高山低谷,3728731797,46,3,47,,,0
zhyxws,9481901090,17,0,0,,,0
中原股侠慢慢牛,6167535154,47,0,11,,未知,0
普信男-平凡资本家,1402435126,471,262,6168,江苏,不限,1
蓝天下苹果树,1195337263,386,478,558,,未知,0
股坛战神,4315826448,141,100,411,上海,黄浦区,0
np冬雷,2189257985,16,0,16,,,0
幸福一生A,7177090194,17,0,8,,,0
二楼房东,3176485269,17,2,0,,,0
书生与荷露儿,4153499892,53,9,19,山东,济南,0
wwup,1033748508,22,0,26,浙江,杭州,0
nyyy,7401937015,27,3,17,福建,泉州,0
中国投资,3393823389,214,599,1546,广东,不限,0
青城行者,1578059941,948,22,31,四川,城市/地区,0
朵霞幻梦,7308871503,17,0,0,,,0
訫悅,1029799868,35,1,12,,,0
Zhang1896,4543708606,39,272,384,上海,浦东新区,0
考察员,4752944284,413,19,16,香港,城市/地区,0
撒母耳-以便以谢,5942136594,533,629,601,北京,海淀区,0
CTian,7656000313,1918,411,959,海外,不限,0
百纳,3414834722,769,788,262,海外,城市/地区,0
阿甘正传2020,5409306437,169,1326,1137,其他,不限,0
牛哥炒股,1027436692,10,0,4,,,0
Jeff_Xia,1258677151,1995,42,69,上海,不限,0
曾氏当股行,8513824306,503,55,543,广东,不限,0
雪兰红金,7685023012,10,0,0,,,0
Yanyan8686,8191119294,10,0,0,,,0
用户1657489286,1657489286,11,0,5,,,0
kkttkx,8343056035,10,0,0,,,0
樊晓君,4802683490,10,0,2,,,0
lucaluca,3050288205,10,0,0,,,0
machine2016,7397126788,10,0,0,,,0
金色天下,5151056834,10,0,2,,,0
Miss李朵朵,1974084655,11,0,28,,,0
ly654321,1874186345,10,0,0,,,0
wq88800,1787193173,10,0,0,,,0
sweety1314,7497188220,53,1,2,,,0
leocomine,1799014343,11,0,0,,,0
爱财小君狼,7820932664,10,0,0,,,0
shizhifeng,1065697799,10,0,0,,,0
不敢吃呢,6354701989,10,0,0,,,0
熔断害人,7752190311,10,0,0,山东,济南,0
唐玲芳,3679032311,10,0,3,,,0
西西韾,2564656284,10,0,3,,,0
太阳好机会汉化版,2765845897,10,0,0,,,0
晓萌,7316963497,13,0,7,,,0
ybpeter,4213927665,8,0,0,,,0
qw987,5685973144,10,0,2,,,0
郭郭爱股票,5368195095,10,0,0,,,0
握紧你双手,3093458166,11,0,3,,,0
liang_1125,5256413774,9,0,0,,,0
atnay,1014169469,24,0,5,,,0
天晴就离开灬,5095769034,24,1,3,,,0
莆田城厢区,9089934836,10,0,0,福建,莆田,0
swordv2,4210729355,10,0,0,,,0
王蟻俠w,7342455908,10,0,0,,,0
奇迹会飞,6781618919,10,0,0,,,0
泉半仙,4272946923,11,1,14,,,0
斑马枪手,7927906633,84,0,36,,,0
lga8022,7286599929,10,2,2,,,0
阿基里斯堆铁人,2502671004,9,0,0,北京,不限,0
newman2001,1774842807,10,0,2,,,0
edleo,6711049019,16,1,3,上海,不限,0
lovinujs,2784420169,46,1,15,江苏,扬州,0
beijing2008,6951500938,10,0,0,北京,不限,0
艹oo艹,2523352980,11,0,8,,,0
偶不解释,8646232078,9,0,1,,,0
若曦36,9795663648,10,0,0,甘肃,张掖,0
胡胡大人,4298608550,228,6,46,,,0
起风了呀77,8936519079,12,0,0,广东,广州,0
自由度平安旭冰,8531294751,10,0,0,,,0
wjwzok,1554511251,10,1,2,,,0
进入门槛,1930558560,29,0,4,,,0
杨学标,5418875677,10,0,0,,,0
风向东,6852789001,44,0,40,天津,,0
applebb,8294597776,259,1,0,省/直辖市,城市/地区,0
巴赫特,9244074963,488,38661,536,浙江,不限,0
柯玉和,6040929822,10,0,2,,,0
KKKcn,9246551218,11,0,12,,,0
领hhh,7769643281,9,0,0,,,0
NickLu,6387210310,10,0,4,,,0
qs10086,3141067707,10,0,2,,,0
李再进EMD,1898966073,10,1,0,,,0
宝鹰,7167383881,10,0,0,,,0
快乐童话,8353852878,12,1,2,青海,西宁,0
韵熠,6144766656,10,0,0,,,0
七年一辈子,6639078734,28,0,18,,,0
山外高人,4711483276,14,1,1,,,0
生生dart,1756829055,10,0,0,,,0
ddddqiao,8989780270,11,0,2,,,0
cam98888,1481033663,10,0,0,福建,漳州,0
问号局,2616229518,9,0,0,,,0
从现在开始上战场,1851200857,11,0,0,,,0
xuminhnyj,3277297415,10,0,0,,,0
我爱多多多多,9579911922,10,0,0,,,0
Yupiwong,3628652186,10,0,0,,,0
casalr,1328348616,10,0,0,,,0
letmonkey,6042566045,40,1,79,河北,石家庄,0
小喜-168,4472411759,10,0,0,安徽,合肥,0
梨花雨1996,3102228694,12,0,2,,,0
cici850510,4769223053,10,0,0,,,0
弗可,8275977897,27,1,7,,,0
乐百2015,9990756552,20,2,0,,,0
新疆沙漠胡杨,1171620332,10,0,4,,,0
托马是,8238545002,10,0,3,,,0
独狼老师,3726163749,10,0,0,,,0
sun雨点,5115601876,10,0,0,,,0
Nevermore_,7944492275,10,0,0,,,0
人生无悔5,9372840641,10,0,0,,,0
快刀手1995,2520593190,10,0,0,,,0
风生水起水涨船高,1748370562,21,0,18,,,0
祁园精舍,1152430539,21,0,2,,,0
小散的命运,1534618228,74,33,1273,陕西,西安,1
ph-xyz,9040504803,596,7,37,台湾,城市/地区,0
Kenli622,1256092424,13,0,0,广东,云浮,0
钓鱼老哥,4801425388,416,359,655,浙江,不限,0
退伍后去出家,9881700008,16,0,2,,,0
A逄冉,1381278931,10,0,0,,,0
地势坤775,4570088363,9,0,2,,,0
Fzsonic,7208690985,10,0,0,,,0
tmdrf,4043854254,10,0,0,,,0
涵瀛,4833195641,425,5,5,不限,不限,0
toniie,2391448337,10,1,0,,,0
beilon2000,4234190896,10,0,6,,,0
EDDY阳,7731107530,10,0,3,,,0
alleycat,5448388214,10,0,1,,,0
king爷,4898618492,12,1,5,,,0
股知录,4929707997,257,2688,1713,四川,不限,0
wyy311,8853776255,11,0,0,,,0
所向披靡2016,1012112136,10,0,0,,,0
葛玲玲,1359782510,10,0,2,,,0
ah_cai,5807548800,10,0,0,,,0
啊跃,2872879854,10,1,3,,,0
燃烧的桂桂,8711192889,9,0,0,,,0
gpxsh,6261777911,10,0,0,,,0
Tomwangyy,4344319012,10,0,0,,,0
Addijh,3274162798,10,0,0,,,0
juztop,4744789536,10,0,0,,,0
tanlykunser,7030059932,10,0,0,,,0
远远瞭望,7083357700,10,0,6,,,0
yyyhappy,1256097862,10,0,0,,,0
哆啦A智,2789975221,10,0,0,,,0
流云西北,9953708213,10,0,0,,,0
狐狸和狼,1402288119,26,0,34,上海,浦东新区,0
wangjoy,9384588477,10,0,0,,,0
jayshi,2018638448,11,0,3,,,0
weilin625,7076434858,10,0,1,,,0
易阳qq,1216781787,10,0,0,,,0
huohuodana,9619231507,10,1,3,,,0
梁溪人家,3570582420,10,0,0,,,0
登临,1782144723,18,0,0,北京,海淀区,0
xhm998,4926597553,10,0,2,,,0
流水绕孤村2015,1849197589,9,0,0,,,0
无敌小ck,2864667357,10,0,0,,,0
冷静的鳄鱼,8852536858,10,0,0,,,0
啊斗,5749501843,10,0,0,,,0
毅力o,5088965315,46,2,1,,,0
wind1983,2509206739,11,0,2,,,0
V梦如最初,8432750266,11,0,0,,,0
幕白,6928456792,11,0,0,,,0
半山阳光,9382245140,31,0,12,,,0
尚无法2538829050,6807774371,10,0,0,,,0
学习强势文化,4931134514,45,50,43,省/直辖市,城市/地区,0
罗立东,8465327228,21,2,1,,,0
光忆猪小弟,1392346811,11,0,2,,,0
哈哈笑哈哈123,8391052549,11,0,0,,,0
远方妈,2179936582,10,0,0,,,0
正阳大能,9470179028,10,0,0,,,0
价值与空间,4902128112,729,9590,2989,江苏,盐城,1
磐厚投研估值中心,8301293543,1978,43749,576,上海,不限,1
我在低谷等你,9647684059,9,0,2,,,0
金色池塘001,8509442880,20,0,1,,,0
传动技术,1453057747,10,0,4,,未知,0
Judy浩,9776602290,10,0,0,,,0
nlhung,1590860219,10,0,2,,,0
用户7175289616,7175289616,10,1,22,,,0
飞翔的大鹰,6372895171,12,0,1,,,0
nxh70,5532849691,10,0,3,,,0
mor99,1882883381,10,0,4,,,0
圆乎乎的,9988409263,10,0,0,,,0
hucr105,6632821041,10,0,0,,,0
浪花喜欢朵朵,4309354203,10,0,0,,,0
吴江怀,8012146598,10,0,3,,,0
愿赌服输888888,7637807744,10,0,3,,,0
南瓜燈博士,9000593477,9,0,0,,,0
青手套,9344749122,38,3,2,,,0
站在街角,9113854981,10,0,0,,,0
雪月清,4331306483,15,0,67,,未知,0
刘晓文,7482298338,10,0,0,,,0
amsul,7554004823,10,0,0,北京,不限,0
大个黑豆,6841933907,10,0,0,北京,不限,0
csw9661,3638470165,10,0,0,,,0
米酱喵喵,8719998276,12,0,0,,,0
美容师Rebecca,9367864428,11,0,2,,,0
曹光亮,9780179341,11,0,1,,,0
paramoursun,8912614492,10,0,5,,,0
小泽同学,9578518227,12,2,8,,,0
旺旺仙贝888,8131653198,10,1,0,,,0
管住手就成功一半,5130815950,44,0,16,不限,未知,0
大脸猫3,1571022097,11,0,13,,,0
ximi1210,6698062245,10,0,0,,,0
雪手指,1920241646,10,0,0,,,0
山人428,9403287602,14,0,2,,,0
南山大虾,6850145843,10,0,0,,,0
唯一不会,3346764300,13,0,2,,,0
yuer0311,7629558937,11,0,1,,,0
雪球Jim,1432982045,11,61,116,上海,浦东新区,0
kukucanxue,8625713157,10,0,0,广东,深圳,0
李梦兰,7811065517,13,0,9,,,0
草之乱,7887571987,10,0,0,,,0
颠簸泥人,1399282011,10,0,0,,,0
木烦了,4046301390,10,0,0,,,0
慧鹏,6617701397,10,0,0,,,0
cuscuscus,2457657831,11,0,0,,,0
林家贝贝,7996413884,24,0,1,,,0
一颗有觉悟的韭菜,1019327981,13,2,2,,,0
顾咏,1447686862,10,0,2,,,0
Coollon,9158105768,15,4,40,,,0
嫩叶和苗,2265363571,10,0,6,,,0
牛肉球,9623221237,691,815,157,,,0
tanshunyi,5912075937,16,1,4,,,0
天行剑747495897,4948750497,10,0,0,,,0
毛源mm,4015236126,10,0,0,,,0
透明的人海洋,7797414660,10,0,0,,,0
wangyu003900,1428865378,14,0,2,,,0
Ww股sen,2377413378,10,0,3,,,0
乳酸菌菌,6212143414,9,0,0,,,0
救救久久旧韭菜,3425381080,578,4,6,不限,未知,0
安若凡心,2711400378,11,0,0,,,0
符军勇,6395732936,10,0,0,,,0
浴火银河,3001831326,10,0,0,,,0
jessica77427,1699115503,51,0,15,,,0
金猪666,6815978380,10,0,0,,,0
妞妞民族,9031223852,10,1,0,,,0
autsaide,8634139130,10,0,0,河南,郑州,0
打打和架架,4256990264,10,0,0,,,0
余扬,5383381621,10,0,4,,,0
Hwansion,1896192224,12,1,10,,,0
drogba45,5367973781,10,1,2,,,0
罗广宇,8340547060,9,0,0,,,0
GodricKher,2353852899,1849,16,34,,,0
我要拯救地球,4574299135,33,3,8,省/直辖市,城市/地区,0
users999,4188560119,20,0,0,,,0
神512,7019804299,10,1,0,,,0
专追两小板块,9208057247,9,0,4,,,0
Action2002,5981374405,10,0,0,,,0
deleddachen,1775830184,19,0,1,,,0
zzhhue,1137856238,10,0,0,,,0
小小花儿开得艳,8324155306,10,0,0,,,0
Jason8623,4490254530,11,0,4,,,0
arsam,9667402212,10,0,0,香港,不限,0
逍遥lulu,9888697432,12,1,0,不限,不限,0
问剑沙丘路,4550320840,428,122,37,上海,城市/地区,0
奶奶个熊啊,4565096874,12,0,2,,,0
文澜壮阔,1374541514,10,0,0,,,0
端君子兰,6333312622,10,0,0,,,0
小幸福小幸福,2005170284,17,1,4,,,0
136Heat,8412461306,9,0,0,,,0
朱健男,8711696017,10,0,0,,,0
新来的,1944235531,785,524,1331,海外,,0
远航110,5295920172,10,0,0,,,0
有文提,6904279558,10,0,1,,,0
理财分子,7800865620,11,1,0,,,0
雪的颜色,2453349185,10,1,0,,,0
szsjwyq,2738864195,9,0,4,,,0
枫静博懿,6432775349,13,0,1,,,0
w347689879,3659260580,9,0,2,,,0
心茹886,6843883418,10,0,0,,,0
汉山之风,4180589648,9,1,0,,,0
如意百合,3963892027,10,0,4,,,0
奇妙相对论,9282351820,10,1,0,,,0
雪球大美女,2487343713,10,0,0,河南,信阳,0
深海长眠11,3134941363,61,1,0,,,0
尚海恒,9568622303,10,0,0,,,0
强子-1,2991991326,10,0,0,山东,青岛,0
五段狼,7423522028,14,0,0,,,0
你不可预知的我,5048683495,11,0,4,,,0
李亦洋,8012060900,10,0,0,,,0
还想怎样,8118498226,13,1,2,,,0
正八经好人一个,2754408261,10,0,4,,,0
Maoxiuxiao,3201368421,10,0,3,,,0
股海风景,9212677095,10,0,1,,,0
忘不了呀,6755921782,9,0,5,,,0
xufeng1974,7535799122,10,0,0,黑龙江,鹤岗,0
jinhongbin,9345209286,10,0,0,,,0
Lt小捷,8463482641,11,1,1,上海,松江区,0
背嵬,8677930741,15,2,18,,,0
本渣是渣渣,1431304093,9,0,0,,,0
Sabrinaye,2124311435,19,0,1,,,0
威海滩林哥,8273257668,10,1,1,,,0
灰机灰机灰,2308671198,13,0,10,,,0
星星琐,9373375740,10,0,5,广东,不限,0
lijiming,5985503086,10,0,0,重庆,涪陵区,0
Vevee,5398558011,10,2,2,,,0
小猪粑粑,2449065109,10,0,12,,,0
红色的屏幕,3049059798,10,0,0,,,0
小小鱼7605,1512269165,10,0,2,,,0
用户5418911320,5418911320,168,395,393,广东,城市/地区,0
求你快到碗里来吧,7758322569,20,0,0,,,0
回眸7352,2928854806,10,0,0,,,0
甘某某,3651447589,10,0,2,,,0
孤独侠2015,1771413021,10,0,1,,,0
Liuyixuan,9488173510,13,0,3,,,0
邓芳MM,8077202503,11,0,0,广东,深圳,0
任天遥,3229026326,9,0,0,,,0
lory97,7652072118,22,0,2,北京,不限,0
江南鱼2479,1659975938,10,0,0,,,0
俊木斯盖,4031133089,12,0,4,广东,深圳,0
叮叮kathy,1273476017,10,0,1,,,0
aiaiwan2011,7695457499,10,1,0,,,0
江中小鱼,8152153584,10,0,1,,,0
茶壶62,3149037272,10,1,7,,,0
小班陈s朋,2904310625,14,0,7,,,0
隔壁老董,8392953188,12,0,4,不限,不限,0
白衣骑士9,1237526106,11,0,0,不限,不限,0
异想天开a,7732695025,13,0,0,,,0
生态木,7628250675,10,0,2,,,0
Liwenguo,6422282452,10,0,0,,,0
smilealvin,1715525546,10,0,0,,,0
度光,6350651281,9,0,0,浙江,杭州,0
上证飞吧,7957456251,17,1,19,,,0
大A腾飞,7666989211,3568,320,8510,不限,未知,0
大杨,3881365268,488,90551,1745,北京,海淀区,0
欢乐趣雪晴云淡,7736236687,1745,1193,13039,不限,不限,1
起床就是阳光,5652598663,1784,29,1,,,0
杉杉来了1111,6317274682,645,20,18,,,0
鬣狗部队,4724850395,1636,2305,895,上海,长宁区,1
新车123,2019260071,134,0,2,,,0
惠州1,7883067765,85,3,13,,,0
沪市投资者,7814193299,2184,66,1459,不限,未知,1
惠州123,4837512017,155,3,24,不限,未知,0
肖婷123,5200626429,577,18,299,,,0
李瑶123,8146443458,174,9,4,,,0
小青老表,9511318390,183,10,0,,,0
企业投资,9376117448,2051,40,898,,,0
大哥精准投资,1639121873,1294,14,1554,不限,未知,0
李小青321,8938952491,133,5,0,,,0
广东大大,5397966699,449,8,38,湖南,郴州,0
美丽利,6425070552,1219,25,756,,,0
请你完善对策,9328799611,1318,9,0,,,0
刘军刘,6873747430,376,17,19,,,0
烟酒生A冲啊,1828045909,2264,48,2143,不限,未知,1
许家妹,8575589641,549,8,23,,,0
我要发财了123,3625507490,119,12,3,,,0
价值投资冲啊,8096071651,1892,63,3612,不限,未知,0
秋月2,9617666704,1971,32,690,,,0
游资桑田路-boss田,3449305667,4808,119,266,省/直辖市,城市/地区,0
妖股擒拿手,6358471276,74,103,3,,,0
莫麦,2411528136,168,15,22,不限,未知,0
Frank全球投资,4469771277,692,444,20,北京,海淀区,0
佛系开车,6232977808,23,267,524,海外,美国,0
Gibson_chen,1363796890,1219,9,5,上海,浦东新区,0
私募毅哥,3137139216,747,3,11,北京,不限,0
折木棒大郎,6347237952,352,3,3,,,0
FelixW_粟,6667285555,4121,280,426,香港,香港,2
法道自然兴7673479,7608972233,3588,15,5,海外,不限,0
双减爆仓韭菜,1378542733,365,258,989,广东,不限,1
金山大道东,3583426036,138,2,60,重庆,渝北区,1
金氏投资,1582681504,2639,7,26,,,0
林芝评,3248854135,212,5,11,,,0
XING2020,6490468241,351,8041,1723,北京,东城区,2
方丈大,4387942855,928,6,21,不限,未知,0
科科粑粑,2105951200,98,1,0,,,0
华东医药三千亿市值,9721553823,79,2,12,不限,未知,0
蓝蜗牛,6102735502,1082,17,178,广东,深圳,0
貔貅投资大拿,6895067290,3019,31,11,北京,东城区,0
主动脉,4932582709,456,2,4,,,0
Louisy7h,1783470119,20,0,0,,,0
年轻在于拼搏,2226585176,293,1,5,不限,未知,0
赛末点的选择,8635400512,696,7,22,,,0
hiroshi_2,1183062302,715,325,39,不限,,1
我浙很大,9993929565,339,187,151,不限,不限,0
陈三个金,1820197731,10,1,0,江苏,苏州,0
半空里个伊凡汉,6467996073,419,2,98,不限,未知,0
领先曲线,3848836610,286,50,214,上海,城市/地区,0
恒大粉丝聚集地,7660407813,4966,116,116,广东,广州,1
wenst,8057292204,383,112,80,省/直辖市,城市/地区,0
Soden,1488846239,1634,226,275,省/直辖市,城市/地区,0
,1508921129,23,1,0,,,0
HHh9km,3009461964,25,1,0,,,0
boomkin,1059196197,577,1133,147,广东,深圳,0
习惯性飘过,3873774324,13,1,0,,,0
南洋32r,7107315647,878,9,23,,,0
迈步1234,4809550689,739,9,4,,,0
嗯哼大王22,1397980982,4972,57,0,,,0
天凉好个秋mx,6275139345,4987,143,1393,其他,其他,0
GuanTS,5205805848,645,10960,209,广东,深圳,2
聚升,2672744422,261,484,86,省/直辖市,城市/地区,0
喵咪的世界,4071385047,477,140,76,不限,未知,0
陆圣易,4863859623,1865,19,87,不限,未知,0
天山雪火,5682843722,176,19,41,,未知,0
瞳剪水,1862501969,143,4,54,香港,不限,1
稳健暴利Eason,8737736278,1434,213,708,澳门,澳门,0
等待价值-,3757965137,264,5,0,不限,未知,0
扬扬3ru,4772667752,35,2,7,,,0
欢乐马cjf,7845442765,3,0,3,,,0
bbb8383,4147121461,56,5,8,,,0
quandodo123,9233197116,86,2,3,,,0
小圆圆92,8095667186,203,0,6,,,0
钱途无量2021,5343182675,1958,68,21,广东,不限,0
价值魔法,6574910748,2019,2505,275,广东,深圳,0
TobeorNottobelad,6903083992,12,0,0,,,0
漠飞,1928056011,687,9445,981,广东,不限,0
心一的财经政法,9906156839,2863,22,4,广东,深圳,0
持与执,7680495630,1985,35,1,省/直辖市,城市/地区,0
股歌先森,2646904094,1977,3274,7493,澳门,不限,0
此沧,5110284331,2107,27,1,不限,未知,1
IanD,4041905654,508,5,0,,,1
smartdognj,8421135364,319,20,13,,,0
进击的投手,4706577433,250,89,39,广东,深圳,0
北京小散的实践,4663548502,1656,37,182,北京,朝阳区,0
Tbone-W,1783488974,862,56,173,不限,不限,0
諾治,2720828744,641,472,487,香港,不限,0
成长永动力,6802603206,284,120,693,广东,深圳,0
尊敬的会员,3345270296,114,99,19,广东,广州,2
野蛮人入侵,5261123150,175,4,21,,,0
天97,3884281434,180,25,15,省/直辖市,城市/地区,0
萧萧易水寒19,8966042855,260,0,7,省/直辖市,城市/地区,0
桐桐杷杷,3742345313,1458,308,1518,广东,广州,0
宽客型散户,9051523904,938,418,406,省/直辖市,城市/地区,0
九月的小宝儿,9654338292,109,0,18,,,0
梧桐树009,6210157809,264,5,6,不限,未知,0
