2020-10-23,Unknown,Rhode Island,,3924,29
2020-10-23,Unknown,Tennessee,,535,0
2020-10-23,Unknown,Utah,,35,1
2020-10-23,Unknown,Vermont,,8,0
2020-10-23,Unknown,Washington,,2,2
2020-10-24,Unknown,Alaska,,58,0
2020-10-24,Unknown,Arkansas,,2071,0
2020-10-24,Unknown,Connecticut,,137,0
2020-10-24,Unknown,Delaware,,91,0
2020-10-24,Unknown,Florida,,1855,0
2020-10-24,Unknown,Georgia,,2253,5
2020-10-24,Unknown,Guam,,5144,72
2020-10-24,Unknown,Illinois,,4577,265
2020-10-24,Unknown,Iowa,,15,0
2020-10-24,Unknown,Kansas,,0,20
2020-10-24,Unknown,Louisiana,,3982,206
2020-10-24,Unknown,Maine,,1,0
2020-10-24,Unknown,Maryland,,0,18
2020-10-24,Unknown,Massachusetts,,3786,6
2020-10-24,Unknown,Michigan,,991,4
2020-10-24,Unknown,Minnesota,,254,53
2020-10-24,Joplin,Missouri,,1940,29
2020-10-24,Kansas City,Missouri,,14117,195
2020-10-24,Unknown,New Hampshire,,16,0
2020-10-24,Unknown,New Jersey,,512,0
2020-10-24,New York City,New York,,262615,23963
2020-10-24,Unknown,North Dakota,,5,5
2020-10-24,Unknown,Oklahoma,,8,0
2020-10-24,Unknown,Puerto Rico,,1833,794
2020-10-24,Unknown,Rhode Island,,3924,29
2020-10-24,Unknown,Tennessee,,382,0
2020-10-24,Unknown,Utah,,89,1
2020-10-24,Unknown,Vermont,,8,0
2020-10-24,Unknown,Washington,,2,2
2020-10-25,Unknown,Alaska,,61,0
2020-10-25,Unknown,Arkansas,,2192,0
2020-10-25,Unknown,Connecticut,,137,0
2020-10-25,Unknown,Delaware,,91,0
2020-10-25,Unknown,Florida,,1857,0
2020-10-25,Unknown,Georgia,,2301,5
2020-10-25,Unknown,Guam,,5185,72
2020-10-25,Unknown,Idaho,,223,0
2020-10-25,Unknown,Illinois,,4577,265
2020-10-25,Unknown,Iowa,,26,0
2020-10-25,Unknown,Kansas,,0,17
2020-10-25,Unknown,Louisiana,,3982,206
2020-10-25,Unknown,Maine,,2,0
2020-10-25,Unknown,Maryland,,0,10
2020-10-25,Unknown,Massachusetts,,3746,6
2020-10-25,Unknown,Michigan,,991,4
2020-10-25,Unknown,Minnesota,,343,53
2020-10-25,Joplin,Missouri,,1961,29
2020-10-25,Kansas City,Missouri,,14229,195
2020-10-25,Unknown,New Hampshire,,18,0
2020-10-25,Unknown,New Jersey,,504,0
2020-10-25,New York City,New York,,263269,23967
2020-10-25,Unknown,North Dakota,,5,5
2020-10-25,Unknown,Oklahoma,,6,0
2020-10-25,Unknown,Puerto Rico,,1903,801
2020-10-25,Unknown,Rhode Island,,3924,29
2020-10-25,Unknown,Tennessee,,159,0
2020-10-25,Unknown,Utah,,35,4
2020-10-25,Unknown,Vermont,,8,0
2020-10-25,Unknown,Washington,,2,2
2020-10-26,Unknown,Alaska,,61,0
2020-10-26,Unknown,Arkansas,,2205,0
2020-10-26,Unknown,Connecticut,,189,1
2020-10-26,Unknown,Delaware,,91,0
2020-10-26,Unknown,Florida,,1847,0
2020-10-26,Unknown,Georgia,,2300,5
2020-10-26,Unknown,Guam,,5305,76
2020-10-26,Unknown,Illinois,,4574,265
2020-10-26,Unknown,Iowa,,11,0
2020-10-26,Unknown,Kansas,,0,4
2020-10-26,Unknown,Louisiana,,3986,206
2020-10-26,Unknown,Maine,,3,0
2020-10-26,Unknown,Maryland,,0,10
2020-10-26,Unknown,Massachusetts,,3751,6
2020-10-26,Unknown,Michigan,,1025,4
2020-10-26,Unknown,Minnesota,,345,53
2020-10-26,Joplin,Missouri,,1969,30
2020-10-26,Kansas City,Missouri,,14313,195
2020-10-26,Unknown,New Hampshire,,16,0
2020-10-26,Unknown,New Jersey,,505,0
2020-10-26,New York City,New York,,263694,23969
2020-10-26,Unknown,North Dakota,,5,5
2020-10-26,Unknown,Oklahoma,,6,0
2020-10-26,Unknown,Puerto Rico,,1914,804
2020-10-26,Unknown,Rhode Island,,4830,36
2020-10-26,Unknown,Utah,,77,1
2020-10-26,Unknown,Vermont,,8,0
2020-10-26,Unknown,Washington,,2,2
2020-10-27,Unknown,Alaska,,62,0
2020-10-27,Unknown,Arkansas,,2098,0
2020-10-27,Unknown,Connecticut,,153,0
2020-10-27,Unknown,Delaware,,91,0
2020-10-27,Unknown,Florida,,1856,0
2020-10-27,Unknown,Georgia,,2223,5
2020-10-27,Unknown,Guam,,5387,76
2020-10-27,Unknown,Illinois,,4560,265
2020-10-27,Unknown,Iowa,,17,0
2020-10-27,Unknown,Louisiana,,4040,206
2020-10-27,Unknown,Maine,,2,0
2020-10-27,Unknown,Maryland,,0,13
2020-10-27,Unknown,Massachusetts,,3995,6
2020-10-27,Unknown,Michigan,,1046,4
2020-10-27,Unknown,Minnesota,,246,53
2020-10-27,Joplin,Missouri,,1993,30
2020-10-27,Kansas City,Missouri,,14435,196
2020-10-27,Unknown,New Hampshire,,21,0
2020-10-27,Unknown,New Jersey,,480,0
2020-10-27,New York City,New York,,264428,23978
2020-10-27,Unknown,North Dakota,,5,5
2020-10-27,Unknown,Oklahoma,,6,0
2020-10-27,Unknown,Puerto Rico,,1945,808
2020-10-27,Unknown,Rhode Island,,5251,40
2020-10-27,Unknown,Utah,,87,1
2020-10-27,Unknown,Vermont,,8,0
2020-10-27,Unknown,Washington,,2,2
2020-10-28,Unknown,Alaska,,64,0
2020-10-28,Unknown,Arkansas,,2095,0
2020-10-28,Unknown,Connecticut,,150,0
2020-10-28,Unknown,Delaware,,91,0
2020-10-28,Unknown,Florida,,1835,0
2020-10-28,Unknown,Georgia,,2238,6
2020-10-28,Unknown,Guam,,5435,77
2020-10-28,Unknown,Illinois,,4553,265
2020-10-28,Unknown,Iowa,,12,0
2020-10-28,Unknown,Kansas,,0,11
2020-10-28,Unknown,Louisiana,,4696,214
2020-10-28,Unknown,Maine,,1,0
2020-10-28,Unknown,Maryland,,0,11
2020-10-28,Unknown,Massachusetts,,4030,6
2020-10-28,Unknown,Michigan,,1171,4
2020-10-28,Unknown,Minnesota,,248,53
2020-10-28,Joplin,Missouri,,2053,31
2020-10-28,Kansas City,Missouri,,14583,200
2020-10-28,Unknown,New Hampshire,,18,0
2020-10-28,Unknown,New Jersey,,537,0
2020-10-28,New York City,New York,,265263,23980
2020-10-28,Unknown,North Dakota,,5,5
2020-10-28,Unknown,Oklahoma,,9,0
2020-10-28,Unknown,Puerto Rico,,1964,813
2020-10-28,Unknown,Rhode Island,,3487,17
2020-10-28,Unknown,Utah,,35,4
2020-10-28,Unknown,Vermont,,8,0
2020-10-28,Unknown,Washington,,2,2
2020-10-29,Unknown,Alaska,,60,0
2020-10-29,Unknown,Arkansas,,2085,0
2020-10-29,Unknown,Connecticut,,155,0
2020-10-29,Unknown,Delaware,,91,0
2020-10-29,Unknown,Florida,,1827,0
2020-10-29,Unknown,Georgia,,2237,7
2020-10-29,Unknown,Guam,,5518,79
2020-10-29,Unknown,Illinois,,4529,265
2020-10-29,Unknown,Iowa,,8,0
2020-10-29,Unknown,Louisiana,,4698,214
2020-10-29,Unknown,Maine,,1,0
2020-10-29,Unknown,Maryland,,0,15
2020-10-29,Unknown,Massachusetts,,4126,6
2020-10-29,Unknown,Michigan,,1371,4
2020-10-29,Unknown,Minnesota,,291,53
2020-10-29,Joplin,Missouri,,2072,31
2020-10-29,Kansas City,Missouri,,14777,202
2020-10-29,Unknown,Nebraska,,14,0
2020-10-29,Unknown,New Hampshire,,18,0
2020-10-29,Unknown,New Jersey,,524,0
2020-10-29,New York City,New York,,266321,23989
2020-10-29,Unknown,North Dakota,,5,5
2020-10-29,Unknown,Oklahoma,,3,0
2020-10-29,Unknown,Puerto Rico,,2052,814
2020-10-29,Unknown,Rhode Island,,3855,20
2020-10-29,Unknown,Utah,,37,8
2020-10-29,Unknown,Vermont,,8,0
2020-10-29,Unknown,Washington,,2,2
2020-10-30,Unknown,Alaska,,64,0
2020-10-30,Unknown,Arkansas,,2115,0
2020-10-30,Unknown,Connecticut,,141,0
2020-10-30,Unknown,Delaware,,91,0
2020-10-30,Unknown,Florida,,1786,0
2020-10-30,Unknown,Georgia,,2177,6
2020-10-30,Unknown,Guam,,5597,80
2020-10-30,Unknown,Illinois,,6061,278
2020-10-30,Unknown,Iowa,,9,0
2020-10-30,Unknown,Kansas,,0,10
2020-10-30,Unknown,Louisiana,,4700,214
2020-10-30,Unknown,Maine,,4,0
2020-10-30,Unknown,Maryland,,0,15
2020-10-30,Unknown,Massachusetts,,4238,6
2020-10-30,Unknown,Michigan,,1442,4
2020-10-30,Unknown,Minnesota,,257,54
2020-10-30,Joplin,Missouri,,2113,31
2020-10-30,Kansas City,Missouri,,14986,208
2020-10-30,Unknown,New Hampshire,,20,0
2020-10-30,Unknown,New Jersey,,522,0
2020-10-30,New York City,New York,,267227,23996
2020-10-30,Unknown,North Dakota,,5,5
2020-10-30,Unknown,Oklahoma,,5,0
2020-10-30,Unknown,Puerto Rico,,2089,820
2020-10-30,Unknown,Rhode Island,,4417,26
2020-10-30,Unknown,Utah,,76,6
2020-10-30,Unknown,Vermont,,8,0
2020-10-30,Unknown,Washington,,2,2
2020-10-31,Unknown,Alaska,,64,0
2020-10-31,Unknown,Arkansas,,2111,0
2020-10-31,Unknown,Connecticut,,141,0
2020-10-31,Unknown,Delaware,,91,0
2020-10-31,Unknown,Florida,,1940,0
2020-10-31,Unknown,Georgia,,2221,6
2020-10-31,Unknown,Guam,,5650,80
2020-10-31,Unknown,Illinois,,12048,292
2020-10-31,Unknown,Iowa,,35,0
2020-10-31,Unknown,Kansas,,0,4
2020-10-31,Unknown,Louisiana,,4700,214
2020-10-31,Unknown,Maine,,6,0
2020-10-31,Unknown,Maryland,,0,16
2020-10-31,Unknown,Massachusetts,,4380,6
2020-10-31,Unknown,Michigan,,1512,4
2020-10-31,Unknown,Minnesota,,341,54
2020-10-31,Joplin,Missouri,,2146,32
2020-10-31,Kansas City,Missouri,,15245,213
2020-10-31,Unknown,New Hampshire,,26,0
2020-10-31,Unknown,New Jersey,,563,0
2020-10-31,New York City,New York,,267929,24001
2020-10-31,Unknown,North Dakota,,5,5
2020-10-31,Unknown,Oklahoma,,5,0
2020-10-31,Unknown,Puerto Rico,,2097,822
2020-10-31,Unknown,Rhode Island,,4417,26
2020-10-31,Unknown,Utah,,38,7
2020-10-31,Unknown,Vermont,,8,0
2020-10-31,Unknown,Washington,,2,2
2020-10-31,Unknown,Wisconsin,,1,0
2020-11-01,Unknown,Alaska,,68,0
2020-11-01,Unknown,Arkansas,,1640,0
2020-11-01,Unknown,Connecticut,,141,0
2020-11-01,Unknown,Delaware,,91,0
2020-11-01,Unknown,Florida,,1925,0
2020-11-01,Unknown,Georgia,,2251,6
2020-11-01,Unknown,Guam,,5659,80
2020-11-01,Unknown,Illinois,,6061,278
2020-11-01,Unknown,Iowa,,47,0
2020-11-01,Unknown,Kansas,,0,3
2020-11-01,Unknown,Louisiana,,4703,214
2020-11-01,Unknown,Maine,,4,0
2020-11-01,Unknown,Maryland,,0,10
2020-11-01,Unknown,Massachusetts,,4382,6
2020-11-01,Unknown,Michigan,,1512,4
2020-11-01,Unknown,Minnesota,,290,54
2020-11-01,Joplin,Missouri,,2172,32
2020-11-01,Kansas City,Missouri,,15372,213
2020-11-01,Unknown,Nebraska,,38,0
2020-11-01,Unknown,New Hampshire,,36,0
2020-11-01,Unknown,New Jersey,,611,0
2020-11-01,New York City,New York,,268879,24013
2020-11-01,Unknown,North Dakota,,5,5
2020-11-01,Unknown,Oklahoma,,3,0
2020-11-01,Unknown,Puerto Rico,,2115,832
2020-11-01,Unknown,Rhode Island,,4417,26
2020-11-01,Unknown,Utah,,239,8
2020-11-01,Unknown,Vermont,,8,0
2020-11-01,Unknown,Washington,,2,2
2020-11-01,Unknown,Wisconsin,,1,0
2020-11-02,Unknown,Alaska,,69,0
2020-11-02,Unknown,Arkansas,,1675,0
2020-11-02,Unknown,Connecticut,,219,1
2020-11-02,Unknown,Delaware,,91,0
2020-11-02,Unknown,Florida,,1915,0
2020-11-02,Unknown,Georgia,,2281,6
2020-11-02,Unknown,Guam,,5662,80
2020-11-02,Unknown,Illinois,,6034,278
2020-11-02,Unknown,Iowa,,54,0
2020-11-02,Unknown,Kansas,,0,17
2020-11-02,Unknown,Louisiana,,4704,214
2020-11-02,Unknown,Maine,,1,0
2020-11-02,Unknown,Maryland,,0,11
2020-11-02,Unknown,Massachusetts,,4493,6
2020-11-02,Unknown,Michigan,,1498,4
2020-11-02,Unknown,Minnesota,,287,54
2020-11-02,Joplin,Missouri,,2188,32
2020-11-02,Kansas City,Missouri,,15593,213
2020-11-02,Unknown,New Hampshire,,36,0
2020-11-02,Unknown,New Jersey,,624,0
2020-11-02,New York City,New York,,269519,24017
2020-11-02,Unknown,North Dakota,,5,5
2020-11-02,Unknown,Oklahoma,,9,0
2020-11-02,Unknown,Puerto Rico,,2164,839
2020-11-02,Unknown,Rhode Island,,5663,35
2020-11-02,Unknown,Utah,,109,8
2020-11-02,Unknown,Vermont,,8,0
2020-11-02,Unknown,Washington,,2,2
2020-11-03,Unknown,Alaska,,71,0
2020-11-03,Unknown,Arkansas,,1738,0
2020-11-03,Unknown,Connecticut,,185,0
2020-11-03,Unknown,Delaware,,91,0
2020-11-03,Unknown,Florida,,1899,0
2020-11-03,Unknown,Georgia,,2314,6
2020-11-03,Unknown,Guam,,5781,81
2020-11-03,Unknown,Illinois,,6034,278
2020-11-03,Unknown,Iowa,,78,0
2020-11-03,Unknown,Louisiana,,4685,214
2020-11-03,Unknown,Maine,,1,0
2020-11-03,Unknown,Maryland,,0,12
2020-11-03,Unknown,Massachusetts,,4607,6
2020-11-03,Unknown,Michigan,,0,3
2020-11-03,Unknown,Minnesota,,298,54
2020-11-03,Joplin,Missouri,,2197,32
2020-11-03,Kansas City,Missouri,,15738,222
2020-11-03,Unknown,New Hampshire,,36,0
2020-11-03,Unknown,New Jersey,,550,0
2020-11-03,New York City,New York,,270317,24021
2020-11-03,Unknown,North Dakota,,5,5
2020-11-03,Unknown,Oklahoma,,16,0
2020-11-03,Unknown,Puerto Rico,,2180,842
2020-11-03,Unknown,Rhode Island,,6086,37
2020-11-03,Unknown,Utah,,52,2
2020-11-03,Unknown,Vermont,,9,0
2020-11-03,Unknown,Washington,,2,2
2020-11-04,Unknown,Alaska,,73,0
2020-11-04,Unknown,Arkansas,,1604,0
2020-11-04,Unknown,Connecticut,,239,0
2020-11-04,Unknown,Delaware,,92,0
2020-11-04,Unknown,Florida,,1864,0
2020-11-04,Unknown,Georgia,,2359,6
2020-11-04,Unknown,Guam,,5872,84
2020-11-04,Unknown,Illinois,,6087,278
2020-11-04,Unknown,Iowa,,100,0
2020-11-04,Unknown,Kansas,,0,22
2020-11-04,Unknown,Louisiana,,5327,229
2020-11-04,Unknown,Maine,,6,0
2020-11-04,Unknown,Maryland,,0,13
2020-11-04,Unknown,Massachusetts,,4735,6
2020-11-04,Unknown,Michigan,,0,3
2020-11-04,Unknown,Minnesota,,285,54
2020-11-04,Joplin,Missouri,,2250,32
2020-11-04,Kansas City,Missouri,,15892,222
2020-11-04,Unknown,New Hampshire,,34,0
2020-11-04,Unknown,New Jersey,,569,0
2020-11-04,New York City,New York,,271112,24034
2020-11-04,Unknown,North Dakota,,5,5
2020-11-04,Unknown,Oklahoma,,19,0
2020-11-04,Unknown,Puerto Rico,,2182,850
2020-11-04,Unknown,Rhode Island,,4009,15
2020-11-04,Unknown,Tennessee,,132,0
2020-11-04,Unknown,Utah,,68,3
2020-11-04,Unknown,Vermont,,9,0
2020-11-04,Unknown,Washington,,2,2
2020-11-05,Unknown,Alaska,,77,0
2020-11-05,Unknown,Arkansas,,1599,0
2020-11-05,Unknown,Connecticut,,202,0
2020-11-05,Unknown,Delaware,,91,0
2020-11-05,Unknown,Florida,,1817,0
2020-11-05,Unknown,Georgia,,2397,5
2020-11-05,Unknown,Guam,,5973,84
2020-11-05,Unknown,Illinois,,5932,278
2020-11-05,Unknown,Iowa,,126,0
2020-11-05,Unknown,Kansas,,0,15
2020-11-05,Unknown,Louisiana,,5331,229
2020-11-05,Unknown,Maine,,1,0
2020-11-05,Unknown,Maryland,,0,13
2020-11-05,Unknown,Massachusetts,,4804,7
2020-11-05,Unknown,Michigan,,235,3
2020-11-05,Unknown,Minnesota,,286,54
2020-11-05,Joplin,Missouri,,2276,32
2020-11-05,Kansas City,Missouri,,16159,224
2020-11-05,Unknown,New Hampshire,,44,0
2020-11-05,Unknown,New Jersey,,573,0
2020-11-05,New York City,New York,,272184,24047
2020-11-05,Unknown,North Dakota,,5,5
2020-11-05,Unknown,Oklahoma,,26,0
2020-11-05,Unknown,Puerto Rico,,2190,855
2020-11-05,Unknown,Rhode Island,,4637,23
2020-11-05,Unknown,Utah,,76,3
2020-11-05,Unknown,Vermont,,9,0
2020-11-05,Unknown,Washington,,2,2
2020-11-06,Unknown,Alaska,,79,0
2020-11-06,Unknown,Arkansas,,1711,0
2020-11-06,Unknown,Connecticut,,207,0
2020-11-06,Unknown,Delaware,,92,0
2020-11-06,Unknown,Florida,,1784,0
2020-11-06,Unknown,Georgia,,2451,6
2020-11-06,Unknown,Guam,,6046,89
2020-11-06,Unknown,Iowa,,134,0
2020-11-06,Unknown,Kansas,,0,81
2020-11-06,Unknown,Louisiana,,5328,229
2020-11-06,Unknown,Maine,,9,0
2020-11-06,Unknown,Maryland,,0,15
2020-11-06,Unknown,Massachusetts,,4899,23
2020-11-06,Unknown,Michigan,,282,3
2020-11-06,Unknown,Minnesota,,403,54
2020-11-06,Joplin,Missouri,,2308,33
2020-11-06,Kansas City,Missouri,,16410,227
2020-11-06,Unknown,Nebraska,,101,0
2020-11-06,Unknown,New Hampshire,,53,0
2020-11-06,Unknown,New Jersey,,563,0
2020-11-06,New York City,New York,,273386,24054
2020-11-06,Unknown,North Dakota,,5,5
2020-11-06,Unknown,Oklahoma,,30,0
2020-11-06,Unknown,Puerto Rico,,2264,862
2020-11-06,Unknown,Rhode Island,,5267,25
2020-11-06,Unknown,Utah,,95,5
2020-11-06,Unknown,Vermont,,9,0
2020-11-06,Unknown,Washington,,2,2
2020-11-07,Unknown,Alaska,,80,0
2020-11-07,Unknown,Arkansas,,1755,0
2020-11-07,Unknown,Connecticut,,207,0
2020-11-07,Unknown,Delaware,,92,0
2020-11-07,Unknown,Florida,,1789,0
2020-11-07,Unknown,Georgia,,2494,7
2020-11-07,Unknown,Guam,,6046,89
2020-11-07,Unknown,Iowa,,276,0
2020-11-07,Unknown,Kansas,,0,71
2020-11-07,Unknown,Louisiana,,5328,229
2020-11-07,Unknown,Maine,,1,0
2020-11-07,Unknown,Maryland,,0,13
2020-11-07,Unknown,Massachusetts,,5022,23
2020-11-07,Unknown,Michigan,,431,3
2020-11-07,Unknown,Minnesota,,301,54
2020-11-07,Joplin,Missouri,,2367,34
2020-11-07,Kansas City,Missouri,,16633,227
2020-11-07,Unknown,Nebraska,,252,0
2020-11-07,Unknown,New Hampshire,,62,0
2020-11-07,Unknown,New Jersey,,564,0
2020-11-07,New York City,New York,,274551,24060
2020-11-07,Unknown,North Dakota,,5,5
2020-11-07,Unknown,Oklahoma,,92,0
2020-11-07,Unknown,Puerto Rico,,3277,862
2020-11-07,Unknown,Rhode Island,,5267,25
2020-11-07,Unknown,Tennessee,,423,0
2020-11-07,Unknown,Utah,,81,6
2020-11-07,Unknown,Vermont,,9,0
2020-11-07,Unknown,Washington,,2,2
2020-11-08,Unknown,Alaska,,81,0
2020-11-08,Unknown,Arkansas,,1868,0
2020-11-08,Unknown,Connecticut,,207,0
2020-11-08,Unknown,Delaware,,93,0
2020-11-08,Unknown,Florida,,2038,0
2020-11-08,Unknown,Georgia,,2333,7
2020-11-08,Unknown,Guam,,6046,89
2020-11-08,Unknown,Iowa,,244,0
2020-11-08,Unknown,Kansas,,0,68
2020-11-08,Unknown,Louisiana,,5332,229
2020-11-08,Unknown,Maine,,2,0
2020-11-08,Unknown,Maryland,,0,17
2020-11-08,Unknown,Massachusetts,,5037,23
2020-11-08,Unknown,Michigan,,431,3
2020-11-08,Unknown,Minnesota,,352,54
2020-11-08,Joplin,Missouri,,2421,34
2020-11-08,Kansas City,Missouri,,16915,227
2020-11-08,Unknown,Nebraska,,279,0
2020-11-08,Unknown,New Hampshire,,73,0
2020-11-08,Unknown,New Jersey,,569,0
2020-11-08,New York City,New York,,275944,24074
2020-11-08,Unknown,North Dakota,,5,5
2020-11-08,Unknown,Oklahoma,,92,0
2020-11-08,Unknown,Puerto Rico,,2319,872
2020-11-08,Unknown,Rhode Island,,5267,25
2020-11-08,Unknown,Tennessee,,201,0
2020-11-08,Unknown,Utah,,365,6
2020-11-08,Unknown,Vermont,,9,0
2020-11-08,Unknown,Washington,,2,2
2020-11-09,Unknown,Alaska,,82,0
2020-11-09,Unknown,Arkansas,,1932,0
2020-11-09,Unknown,Connecticut,,308,1
2020-11-09,Unknown,Delaware,,93,0
2020-11-09,Unknown,Florida,,2021,0
2020-11-09,Unknown,Georgia,,2298,7
2020-11-09,Unknown,Guam,,6442,91
2020-11-09,Unknown,Iowa,,285,0
2020-11-09,Unknown,Kansas,,0,69
2020-11-09,Unknown,Louisiana,,5332,229
2020-11-09,Unknown,Maine,,2,0
2020-11-09,Unknown,Maryland,,0,18
2020-11-09,Unknown,Massachusetts,,5202,23
2020-11-09,Unknown,Michigan,,867,3
2020-11-09,Unknown,Minnesota,,337,54
2020-11-09,Joplin,Missouri,,2437,34
2020-11-09,Kansas City,Missouri,,17226,227
2020-11-09,Unknown,Nebraska,,12,0
2020-11-09,Unknown,New Hampshire,,79,0
2020-11-09,Unknown,New Jersey,,596,0
2020-11-09,New York City,New York,,277105,24085
2020-11-09,Unknown,North Dakota,,5,5
2020-11-09,Unknown,Oklahoma,,87,0
2020-11-09,Unknown,Puerto Rico,,2345,882
2020-11-09,Unknown,Rhode Island,,6896,34
2020-11-09,Unknown,Tennessee,,867,0
2020-11-09,Unknown,Utah,,430,4
2020-11-09,Unknown,Vermont,,9,0
2020-11-09,Unknown,Washington,,2,2
2020-11-10,Unknown,Alaska,,84,0
2020-11-10,Unknown,Arkansas,,1847,0
2020-11-10,Unknown,Connecticut,,291,0
2020-11-10,Unknown,Delaware,,93,0
2020-11-10,Unknown,Florida,,2027,0
2020-11-10,Unknown,Georgia,,2299,7
2020-11-10,Unknown,Guam,,6623,92
2020-11-10,Unknown,Iowa,,282,0
2020-11-10,Unknown,Kansas,,0,56
2020-11-10,Unknown,Louisiana,,5325,229
2020-11-10,Unknown,Maine,,7,0
2020-11-10,Unknown,Maryland,,0,20
2020-11-10,Unknown,Massachusetts,,5327,23
2020-11-10,Unknown,Michigan,,852,3
2020-11-10,Unknown,Minnesota,,292,54
2020-11-10,Joplin,Missouri,,2461,35
2020-11-10,Kansas City,Missouri,,17564,236
2020-11-10,Unknown,New Hampshire,,80,0
2020-11-10,Unknown,New Jersey,,598,0
2020-11-10,New York City,New York,,278312,24087
2020-11-10,Unknown,North Dakota,,5,5
2020-11-10,Unknown,Oklahoma,,62,0
2020-11-10,Unknown,Puerto Rico,,2353,889
2020-11-10,Unknown,Rhode Island,,7685,38
2020-11-10,Unknown,Tennessee,,34,0
2020-11-10,Unknown,Utah,,101,4
2020-11-10,Unknown,Vermont,,9,0
2020-11-10,Unknown,Washington,,2,2
2020-11-11,Unknown,Alaska,,81,0
2020-11-11,Unknown,Arkansas,,1948,0
2020-11-11,Unknown,Connecticut,,318,0
2020-11-11,Unknown,Delaware,,93,0
2020-11-11,Unknown,Florida,,2062,0
2020-11-11,Unknown,Georgia,,2301,6
2020-11-11,Unknown,Guam,,6724,92
2020-11-11,Unknown,Iowa,,352,0
2020-11-11,Unknown,Kansas,,0,65
2020-11-11,Unknown,Louisiana,,5325,229
2020-11-11,Unknown,Maine,,5,0
2020-11-11,Unknown,Maryland,,0,20
2020-11-11,Unknown,Massachusetts,,5492,6
2020-11-11,Unknown,Michigan,,860,3
2020-11-11,Unknown,Minnesota,,334,56
2020-11-11,Joplin,Missouri,,2516,37
2020-11-11,Kansas City,Missouri,,17845,241
2020-11-11,Unknown,New Hampshire,,104,0
2020-11-11,Unknown,New Jersey,,639,0
2020-11-11,New York City,New York,,280044,24096
2020-11-11,Unknown,North Dakota,,5,5
2020-11-11,Unknown,Oklahoma,,38,0
2020-11-11,Unknown,Puerto Rico,,2367,901
2020-11-11,Unknown,Rhode Island,,5240,19
2020-11-11,Unknown,Tennessee,,262,0
2020-11-11,Unknown,Utah,,111,3
2020-11-11,Unknown,Vermont,,9,0
2020-11-11,Unknown,Washington,,2,2
2020-11-12,Unknown,Alaska,,82,0
2020-11-12,Unknown,Arkansas,,2013,0
2020-11-12,Unknown,Connecticut,,319,0
2020-11-12,Unknown,Delaware,,93,0
2020-11-12,Unknown,Florida,,2057,0
2020-11-12,Unknown,Georgia,,2366,6
2020-11-12,Unknown,Guam,,6819,92
2020-11-12,Unknown,Iowa,,433,0
2020-11-12,Unknown,Kansas,,0,56
2020-11-12,Unknown,Louisiana,,6957,234
2020-11-12,Unknown,Maine,,1,0
2020-11-12,Unknown,Maryland,,0,17
2020-11-12,Unknown,Massachusetts,,5656,6
2020-11-12,Unknown,Michigan,,1014,4
2020-11-12,Unknown,Minnesota,,383,56
2020-11-12,Joplin,Missouri,,2581,41
2020-11-12,Kansas City,Missouri,,18068,241
2020-11-12,Unknown,New Hampshire,,106,0
2020-11-12,Unknown,New Jersey,,642,0
2020-11-12,New York City,New York,,281707,24099
2020-11-12,Unknown,North Dakota,,6,6
2020-11-12,Unknown,Oklahoma,,25,0
2020-11-12,Unknown,Puerto Rico,,2420,909
2020-11-12,Unknown,Rhode Island,,6228,26
2020-11-12,Unknown,Tennessee,,37,0
2020-11-12,Unknown,Utah,,120,1
2020-11-12,Unknown,Vermont,,9,0
2020-11-12,Unknown,Washington,,2,2
2020-11-13,Unknown,Alaska,,90,0
2020-11-13,Unknown,Arkansas,,2138,0
2020-11-13,Unknown,Connecticut,,379,0
2020-11-13,Unknown,Delaware,,93,0
2020-11-13,Unknown,Florida,,2056,0
2020-11-13,Unknown,Georgia,,2398,6
2020-11-13,Unknown,Guam,,6893,93
2020-11-13,Unknown,Iowa,,445,0
2020-11-13,Unknown,Kansas,,0,86
2020-11-13,Unknown,Louisiana,,316,0
2020-11-13,Unknown,Maine,,4,0
2020-11-13,Unknown,Maryland,,0,19
2020-11-13,Unknown,Massachusetts,,5902,6
2020-11-13,Unknown,Michigan,,1697,4
2020-11-13,Unknown,Minnesota,,452,56
2020-11-13,Joplin,Missouri,,2641,44
2020-11-13,Kansas City,Missouri,,18367,244
2020-11-13,Unknown,New Hampshire,,136,0
2020-11-13,Unknown,New Jersey,,639,0
2020-11-13,New York City,New York,,283533,24108
2020-11-13,Unknown,North Dakota,,6,6
2020-11-13,Unknown,Oklahoma,,32,0
2020-11-13,Unknown,Puerto Rico,,2438,914
2020-11-13,Unknown,Rhode Island,,6993,30
2020-11-13,Unknown,Utah,,117,1
2020-11-13,Unknown,Vermont,,9,0
2020-11-13,Unknown,Washington,,2,2
2020-11-14,Unknown,Alaska,,100,0
2020-11-14,Unknown,Arkansas,,2106,0
2020-11-14,Unknown,Connecticut,,379,0
2020-11-14,Unknown,Delaware,,95,0
2020-11-14,Unknown,Florida,,2076,0
2020-11-14,Unknown,Georgia,,2461,6
2020-11-14,Unknown,Guam,,6893,93
2020-11-14,Unknown,Iowa,,514,0
2020-11-14,Unknown,Kansas,,0,76
2020-11-14,Unknown,Louisiana,,317,0
2020-11-14,Unknown,Maine,,1,0
2020-11-14,Unknown,Maryland,,0,25
2020-11-14,Unknown,Massachusetts,,6140,6
